CarID,Price,Brand,Year,Mileage,Color,CarDealershipID
1024,18200,dodge,2019,14753,white,CDID-a39A9
1025,18200,dodge,2019,14359,black,CDID-0A1B6
1026,24300,dodge,2019,34922,black,CDID-Ca7C9
1027,15400,dodge,2019,20944,white,CDID-820cb
1028,19000,dodge,2019,9877,white,CDID-bAc5a
1029,19000,dodge,2019,8949,black,CDID-ca4ab
1030,27800,dodge,2017,13627,gray,CDID-aAcA0
1031,18200,dodge,2019,18291,blue,CDID-60a53
1032,15000,dodge,2018,38029,white,CDID-2md09
1033,19200,dodge,2017,32593,gray,CDID-e8399
1034,15500,dodge,2018,37352,red,CDID-Ab9C7
1035,24900,dodge,2017,23030,green,CDID-c2C86
1036,15500,dodge,2018,30671,red,CDID-ba9B9
1037,7600,dodge,2012,79544,white,CDID-3b7A8
1038,18400,dodge,2017,15027,black,CDID-4a9BC
1039,14700,dodge,2018,29115,white,CDID-ca98A
1040,3900,dodge,2015,93604,white,CDID-0A1B6
1041,5200,dodge,2015,100203,black,CDID-AB8C8
1042,17200,dodge,2019,35401,silver,CDID-e8399
1043,18700,dodge,2019,20279,red,CDID-2md09
1044,32000,dodge,2019,26090,red,CDID-BB2c8
1045,14500,dodge,2015,107924,white,CDID-ca98A
1046,19400,dodge,2019,14906,black,CDID-ca4ab
1047,17300,dodge,2019,34407,black,CDID-bAc5a
1048,16700,dodge,2019,18049,orange,CDID-ba9B9
1049,19100,dodge,2019,18132,white,CDID-4a9BC
1050,11100,dodge,2013,109176,black,CDID-499a5
1051,32000,dodge,2019,25456,black,CDID-c2C86
1052,16900,dodge,2019,38375,silver,CDID-820cb
1053,18000,dodge,2017,39792,blue,CDID-Ab9C7
1054,17800,dodge,2019,30403,white,CDID-Ca7C9
1055,18000,dodge,2019,28252,white,CDID-3b7A8
1056,17500,dodge,2019,31904,white,CDID-a39A9
1057,14500,dodge,2018,24336,silver,CDID-aAcA0
1058,18500,dodge,2019,23961,silver,CDID-7c35B
1059,18600,dodge,2019,22919,silver,CDID-60a53
1060,32000,dodge,2019,22863,red,CDID-ca4ab
1061,17000,dodge,2019,38817,black,CDID-3b7A8
1062,16000,dodge,2019,48854,white,CDID-4a9BC
1063,18000,dodge,2019,27288,white,CDID-2md09
1064,15900,dodge,2020,5284,orange,CDID-BB2c8
1065,6200,dodge,2016,99988,silver,CDID-Ab9C7
1066,3700,dodge,2013,84109,black,CDID-c2C86
1067,24000,dodge,2012,88539,white,CDID-499a5
1068,20800,dodge,2013,33739,gold,CDID-ba9B9
1069,18500,dodge,2012,101017,white,CDID-Ca7C9
1070,18300,dodge,2019,13906,black,CDID-aAcA0
1071,21000,dodge,2019,20601,gray,CDID-e8399
1072,1300,dodge,2013,135561,white,CDID-a39A9
1073,11900,dodge,2019,23421,gray,CDID-bAc5a
1074,950,dodge,2012,145174,white,CDID-7c35B
1075,26800,dodge,2019,21309,gray,CDID-ca98A
1076,800,dodge,2012,217576,orange,CDID-60a53
1077,21000,dodge,2019,10350,white,CDID-AB8C8
1078,1900,dodge,2012,157636,orange,CDID-0A1B6
1079,33500,dodge,2019,8605,white,CDID-820cb
1080,900,dodge,2013,139404,blue,CDID-ca98A
1081,21000,dodge,2019,10170,gray,CDID-ba9B9
1082,26800,dodge,2019,22272,silver,CDID-c2C86
1083,5700,dodge,2016,101906,blue,CDID-e8399
1084,18500,dodge,2019,27019,green,CDID-BB2c8
1085,33000,dodge,2019,10930,white,CDID-60a53
1086,11000,dodge,2019,73552,silver,CDID-ca4ab
1087,15800,dodge,2019,37107,blue,CDID-bAc5a
1088,3600,dodge,2013,124247,white,CDID-820cb
1089,16300,dodge,2019,36993,white,CDID-0A1B6
1090,2700,dodge,2015,67133,white,CDID-3b7A8
1091,12800,dodge,2019,33580,black,CDID-2md09
1092,9700,dodge,2015,94140,black,CDID-AB8C8
1093,18300,dodge,2019,10447,silver,CDID-Ca7C9
1094,16000,dodge,2019,10229,silver,CDID-aAcA0
1095,21000,dodge,2019,6269,gray,CDID-499a5
1096,3700,dodge,2014,98699,white,CDID-7c35B
1097,33000,dodge,2019,10631,gray,CDID-a39A9
1098,14700,dodge,2019,44381,silver,CDID-4a9BC
1099,33000,dodge,2019,13960,silver,CDID-Ab9C7
1100,15900,dodge,2019,14051,white,CDID-e8399
1101,33000,dodge,2019,20800,gray,CDID-bAc5a
1102,33000,dodge,2019,8873,gray,CDID-ba9B9
1103,32500,dodge,2019,15502,black,CDID-0A1B6
1104,33000,dodge,2019,9669,silver,CDID-3b7A8
1105,13000,dodge,2018,50873,black,CDID-a39A9
1106,33000,dodge,2019,14117,white,CDID-820cb
1107,16500,dodge,2019,46820,red,CDID-4a9BC
1108,33000,dodge,2019,7247,gray,CDID-Ab9C7
1109,34500,dodge,2017,40991,red,CDID-Ca7C9
1110,33500,dodge,2019,9023,white,CDID-c2C86
1111,48000,dodge,2018,8047,white,CDID-499a5
1112,54500,dodge,2019,3966,red,CDID-ca98A
1113,13200,dodge,2018,41014,silver,CDID-2md09
1114,31500,dodge,2018,20907,white,CDID-7c35B
1115,17400,dodge,2017,89795,red,CDID-ca4ab
1116,26000,dodge,2017,57158,white,CDID-AB8C8
1117,1700,dodge,2013,126718,orange,CDID-aAcA0
1118,11000,dodge,2013,83976,white,CDID-BB2c8
1119,21000,dodge,2018,12554,gray,CDID-60a53
1120,5500,dodge,2015,60707,gray,CDID-c2C86
1121,7500,dodge,2014,40110,red,CDID-0A1B6
1122,15800,dodge,2019,28038,silver,CDID-BB2c8
1123,16900,dodge,2019,26643,red,CDID-499a5
1124,25000,dodge,2019,36127,white,CDID-60a53
1125,18000,dodge,2019,19983,black,CDID-a39A9
1126,15600,dodge,2019,29926,black,CDID-Ca7C9
1127,23800,dodge,2019,36750,white,CDID-4a9BC
1128,16800,dodge,2019,27312,black,CDID-ba9B9
1129,22700,dodge,2019,49575,white,CDID-bAc5a
1130,23300,dodge,2019,30279,red,CDID-7c35B
1131,23500,dodge,2019,25825,white,CDID-3b7A8
1132,25500,dodge,2019,32474,silver,CDID-ca98A
1133,21800,dodge,2019,30585,white,CDID-aAcA0
1134,22800,dodge,2019,36203,gray,CDID-820cb
1135,18200,dodge,2019,29602,red,CDID-2md09
1136,23500,dodge,2019,28689,red,CDID-AB8C8
1137,25700,dodge,2019,31447,charcoal,CDID-e8399
1138,15700,dodge,2019,39148,white,CDID-ca4ab
1139,17500,dodge,2018,33495,silver,CDID-Ab9C7
1140,15700,dodge,2019,35274,white,CDID-BB2c8
1141,16500,dodge,2018,48745,white,CDID-499a5
1142,16100,dodge,2019,31297,red,CDID-ba9B9
1143,15600,dodge,2019,38745,charcoal,CDID-AB8C8
1144,15400,dodge,2019,37704,gray,CDID-0A1B6
1145,28200,dodge,2017,27060,white,CDID-4a9BC
1146,15300,dodge,2019,40002,black,CDID-Ab9C7
1147,15900,dodge,2019,34930,red,CDID-aAcA0
1148,17700,dodge,2016,22863,gray,CDID-e8399
1149,15800,dodge,2019,36876,white,CDID-ca4ab
1150,15900,dodge,2019,34264,charcoal,CDID-7c35B
1151,25300,dodge,2019,17515,red,CDID-3b7A8
1152,16300,dodge,2019,27071,silver,CDID-60a53
1153,29500,dodge,2019,14656,gray,CDID-bAc5a
1154,14500,dodge,2019,35652,gray,CDID-820cb
1155,15400,dodge,2019,30055,black,CDID-Ca7C9
1156,15400,dodge,2019,43088,charcoal,CDID-ca98A
1157,15100,dodge,2019,33641,purple,CDID-2md09
1158,15000,dodge,2019,34797,black,CDID-c2C86
1159,15500,dodge,2019,43943,gray,CDID-a39A9
1160,15000,dodge,2019,35744,black,CDID-AB8C8
1161,15200,dodge,2019,31542,black,CDID-Ca7C9
1162,15700,dodge,2019,26899,white,CDID-ca98A
1163,16100,dodge,2019,29985,silver,CDID-a39A9
1164,16300,dodge,2018,37009,silver,CDID-820cb
1165,16000,dodge,2019,30731,white,CDID-3b7A8
1166,16900,dodge,2019,30062,silver,CDID-ba9B9
1167,17000,dodge,2019,28295,charcoal,CDID-bAc5a
1168,17300,dodge,2019,25534,silver,CDID-0A1B6
1169,15900,dodge,2019,29716,gray,CDID-2md09
1170,15700,dodge,2019,34294,silver,CDID-e8399
1171,16900,dodge,2019,27643,white,CDID-ca4ab
1172,15500,dodge,2019,35516,white,CDID-Ab9C7
1173,15100,dodge,2019,40674,silver,CDID-7c35B
1174,15500,dodge,2019,32494,white,CDID-aAcA0
1175,15400,dodge,2019,35047,red,CDID-4a9BC
1176,16500,dodge,2019,32898,silver,CDID-c2C86
1177,42500,dodge,2015,13740,black,CDID-BB2c8
1178,16600,dodge,2019,23132,charcoal,CDID-60a53
1179,15200,dodge,2019,37174,silver,CDID-499a5
1180,15800,dodge,2019,34023,charcoal,CDID-bAc5a
1181,16900,dodge,2019,30021,charcoal,CDID-ca4ab
1182,11100,dodge,2017,51469,gray,CDID-2md09
1183,15600,dodge,2019,31237,charcoal,CDID-499a5
1184,16900,dodge,2019,30186,silver,CDID-Ab9C7
1185,15300,dodge,2019,41956,silver,CDID-3b7A8
1186,16600,dodge,2019,30727,black,CDID-820cb
1187,21800,dodge,2017,38956,black,CDID-e8399
1188,36500,dodge,2018,22036,white,CDID-ba9B9
1189,26300,dodge,2019,26462,red,CDID-c2C86
1190,20900,dodge,2019,23143,red,CDID-a39A9
1191,20100,dodge,2019,17340,gray,CDID-Ca7C9
1192,26700,dodge,2019,29749,gray,CDID-7c35B
1193,23900,dodge,2019,35248,white,CDID-4a9BC
1194,14500,dodge,2018,40417,black,CDID-AB8C8
1195,23000,dodge,2017,30309,gray,CDID-0A1B6
1196,15000,dodge,2018,42303,red,CDID-60a53
1197,15000,dodge,2018,35326,white,CDID-aAcA0
1198,28500,ford,2017,92100,white,CDID-ca98A
1199,28000,ford,2017,99375,white,CDID-BB2c8
1200,9000,ford,2017,72418,gray,CDID-4a9BC
1201,28700,ford,2015,29733,ruby red metallic tinted clearcoat,CDID-BB2c8
1202,25000,ford,2017,119439,white,CDID-0A1B6
1203,17347,ford,2015,54396,black,CDID-c2C86
1204,13800,ford,2016,91606,white,CDID-3b7A8
1205,25888,ford,2015,2807,black,CDID-aAcA0
1206,8500,ford,2017,78739,black,CDID-499a5
1207,21289,ford,2015,71955,gray,CDID-ca98A
1208,17999,ford,2015,48472,triple yellow tri-coat,CDID-Ab9C7
1209,2700,ford,2012,98470,blue,CDID-e8399
1210,30977,ford,2015,28937,competition orange,CDID-ba9B9
1211,13799,ford,2015,83693,red,CDID-60a53
1212,20500,ford,2014,90888,white,CDID-a39A9
1213,8500,ford,2012,216942,white,CDID-Ca7C9
1214,9900,ford,2015,205796,white,CDID-820cb
1215,65500,ford,2019,6500,black,CDID-AB8C8
1216,24500,ford,2018,39943,white,CDID-bAc5a
1217,32500,ford,2020,5920,silver,CDID-2md09
1218,9200,ford,2018,71478,blue,CDID-7c35B
1219,17700,ford,2017,119520,silver,CDID-ca4ab
1220,18300,ford,2020,10882,white,CDID-820cb
1221,43500,ford,2019,29010,gray,CDID-AB8C8
1222,15200,ford,2016,69003,white,CDID-bAc5a
1223,36200,ford,2019,16207,black,CDID-4a9BC
1224,21900,ford,2018,29748,red,CDID-499a5
1225,20700,ford,2019,25582,white,CDID-Ca7C9
1226,12300,ford,2019,24520,gray,CDID-60a53
1227,4200,ford,2016,104383,blue,CDID-BB2c8
1228,19500,ford,2019,34164,white,CDID-Ab9C7
1229,14300,ford,2020,6975,silver,CDID-0A1B6
1230,13700,ford,2016,67150,white,CDID-c2C86
1231,13200,ford,2015,100820,white,CDID-3b7A8
1232,6200,ford,2014,142286,white,CDID-e8399
1233,6500,ford,2015,60015,black,CDID-7c35B
1234,1500,ford,2013,126381,gray,CDID-ca4ab
1235,2200,ford,2013,128753,black,CDID-ca98A
1236,4200,ford,2013,0,black,CDID-a39A9
1237,8700,ford,2013,64598,white,CDID-ba9B9
1238,3200,ford,2012,111532,black,CDID-2md09
1239,9000,ford,2012,149346,black,CDID-aAcA0
1240,20000,ford,2018,43567,silver,CDID-BB2c8
1241,33000,ford,2017,36004,white,CDID-7c35B
1242,23300,ford,2019,10935,white,CDID-a39A9
1243,8750,ford,2017,150484,white,CDID-ca98A
1244,11975,ford,2012,122014,white,CDID-4a9BC
1245,23600,ford,2019,19363,white,CDID-3b7A8
1246,12000,ford,2016,42902,black,CDID-499a5
1247,30900,ford,2018,401,red,CDID-Ab9C7
1248,23900,ford,2019,11077,white,CDID-bAc5a
1249,40400,ford,2018,34100,black,CDID-ca4ab
1250,38000,ford,2019,30018,white,CDID-60a53
1251,27000,ford,2019,18279,white,CDID-c2C86
1252,24000,ford,2019,7373,white,CDID-ba9B9
1253,30000,ford,2019,2590,gray,CDID-e8399
1254,16200,ford,2019,41662,white,CDID-820cb
1255,30000,ford,2019,15019,gray,CDID-0A1B6
1256,23900,ford,2019,9420,white,CDID-Ca7C9
1257,13800,ford,2018,41864,white,CDID-AB8C8
1258,23700,ford,2019,16829,white,CDID-aAcA0
1259,24300,ford,2018,6290,gray,CDID-2md09
1260,54900,ford,2019,14393,black,CDID-Ab9C7
1261,22500,ford,2018,14599,white,CDID-2md09
1262,39000,ford,2018,25839,gray,CDID-aAcA0
1263,13900,ford,2018,60715,gray,CDID-7c35B
1264,24700,ford,2018,23350,red,CDID-4a9BC
1265,20100,ford,2018,62386,white,CDID-a39A9
1266,22000,ford,2018,6248,red,CDID-AB8C8
1267,38200,ford,2019,878,green,CDID-c2C86
1268,24400,ford,2018,49710,white,CDID-ba9B9
1269,35000,ford,2018,2042,blue,CDID-Ca7C9
1270,18600,ford,2019,7742,white,CDID-bAc5a
1271,22700,ford,2018,39733,white,CDID-499a5
1272,38000,ford,2018,33701,black,CDID-BB2c8
1273,17000,ford,2014,67542,red,CDID-ca98A
1274,17500,ford,2017,35095,gray,CDID-ca4ab
1275,23200,ford,2019,8652,white,CDID-3b7A8
1276,30700,ford,2017,51107,red,CDID-60a53
1277,23500,ford,2019,14987,white,CDID-0A1B6
1278,26400,ford,2017,28252,blue,CDID-820cb
1279,23500,ford,2019,16009,white,CDID-e8399
1280,38000,ford,2017,47866,white,CDID-2md09
1281,23600,ford,2019,11004,white,CDID-e8399
1282,19300,ford,2017,42895,gray,CDID-ba9B9
1283,23200,ford,2019,9490,white,CDID-ca98A
1284,13800,ford,2017,39027,black,CDID-a39A9
1285,23600,ford,2019,13466,white,CDID-bAc5a
1286,23200,ford,2019,8737,white,CDID-AB8C8
1287,40000,ford,2017,23960,red,CDID-aAcA0
1288,23400,ford,2019,5562,white,CDID-7c35B
1289,23600,ford,2019,13763,white,CDID-4a9BC
1290,23000,ford,2019,10444,white,CDID-60a53
1291,25500,ford,2017,41696,black,CDID-0A1B6
1292,23500,ford,2019,15787,white,CDID-ca4ab
1293,29900,ford,2017,9167,white,CDID-Ca7C9
1294,23200,ford,2019,17541,white,CDID-820cb
1295,50500,ford,2017,24686,silver,CDID-499a5
1296,23400,ford,2019,15210,white,CDID-c2C86
1297,24500,ford,2017,54601,white,CDID-BB2c8
1298,49000,ford,2017,2205,black,CDID-3b7A8
1299,25400,ford,2017,35691,white,CDID-Ab9C7
1300,23000,ford,2017,32788,silver,CDID-4a9BC
1301,6000,ford,2012,180471,gray,CDID-a39A9
1302,22400,ford,2016,42925,black,CDID-2md09
1303,22500,ford,2016,37385,black,CDID-aAcA0
1304,25200,ford,2019,15415,gray,CDID-ba9B9
1305,36000,ford,2016,20047,white,CDID-c2C86
1306,26700,ford,2019,16884,black,CDID-3b7A8
1307,30500,ford,2016,57936,gray,CDID-AB8C8
1308,26700,ford,2019,15244,black,CDID-499a5
1309,25000,ford,2019,19842,gray,CDID-ca4ab
1310,35200,ford,2016,38830,white,CDID-BB2c8
1311,30300,ford,2019,31899,white,CDID-820cb
1312,25000,ford,2016,69305,black,CDID-bAc5a
1313,26500,ford,2016,46098,red,CDID-ca98A
1314,21600,ford,2019,29457,gray,CDID-60a53
1315,18800,ford,2016,30765,black,CDID-Ca7C9
1316,21500,ford,2019,29096,red,CDID-0A1B6
1317,9000,ford,2016,40437,black,CDID-Ab9C7
1318,16700,ford,2015,69004,white,CDID-7c35B
1319,16800,ford,2015,65179,white,CDID-e8399
1320,15700,ford,2015,75862,white,CDID-bAc5a
1321,16800,ford,2015,68319,white,CDID-a39A9
1322,19500,ford,2015,80354,gray,CDID-ca98A
1323,20500,ford,2015,51441,black,CDID-Ab9C7
1324,17400,ford,2015,70954,white,CDID-Ca7C9
1325,17500,ford,2014,92500,red,CDID-3b7A8
1326,26000,ford,2014,66367,silver,CDID-60a53
1327,56700,ford,2019,13884,white,CDID-7c35B
1328,5000,ford,2013,202565,black,CDID-499a5
1329,40200,ford,2019,26484,black,CDID-aAcA0
1330,54000,ford,2013,703,red,CDID-ba9B9
1331,65200,ford,2019,18138,white,CDID-c2C86
1332,32500,ford,2017,28007,white,CDID-BB2c8
1333,25500,ford,2019,11251,white,CDID-AB8C8
1334,63000,ford,2019,11640,black,CDID-0A1B6
1335,44000,ford,2019,10763,white,CDID-2md09
1336,70000,ford,2019,9643,black,CDID-820cb
1337,56200,ford,2019,33930,gray,CDID-ca4ab
1338,35000,ford,2019,26451,white,CDID-e8399
1339,57700,ford,2019,21101,red,CDID-4a9BC
1340,74000,ford,2019,10536,black,CDID-4a9BC
1341,60200,ford,2019,31744,white,CDID-ca4ab
1342,60000,ford,2018,18062,black,CDID-Ab9C7
1343,63000,ford,2018,17942,black,CDID-2md09
1344,22500,ford,2014,43646,black,CDID-7c35B
1345,8300,ford,2014,71989,gray,CDID-AB8C8
1346,8300,ford,2012,138328,white,CDID-bAc5a
1347,21000,ford,2013,95386,brown,CDID-a39A9
1348,19300,ford,2019,23740,black,CDID-ca98A
1349,16400,ford,2019,36064,gray,CDID-499a5
1350,27300,ford,2019,18805,gray,CDID-e8399
1351,26400,ford,2012,151035,white,CDID-Ca7C9
1352,35100,ford,2019,10099,red,CDID-aAcA0
1353,41500,ford,2018,9800,black,CDID-3b7A8
1354,34100,ford,2019,10483,white,CDID-c2C86
1355,28600,ford,2019,17544,black,CDID-BB2c8
1356,34100,ford,2019,10167,red,CDID-60a53
1357,28700,ford,2019,11457,gray,CDID-820cb
1358,24700,ford,2019,26590,black,CDID-ba9B9
1359,46500,ford,2019,35346,black,CDID-0A1B6
1360,29000,ford,2019,12953,black,CDID-a39A9
1361,25500,ford,2019,26693,silver,CDID-Ca7C9
1362,39500,ford,2019,25071,yellow,CDID-aAcA0
1363,33100,ford,2019,33538,yellow,CDID-60a53
1364,30500,ford,2019,9915,gray,CDID-Ab9C7
1365,3600,ford,2018,1,silver,CDID-bAc5a
1366,16800,ford,2019,9910,red,CDID-BB2c8
1367,24000,ford,2019,16765,gray,CDID-AB8C8
1368,58500,ford,2019,4970,gray,CDID-2md09
1369,55000,ford,2017,43964,black,CDID-ca98A
1370,28800,ford,2019,40785,silver,CDID-c2C86
1371,26800,ford,2015,108998,white,CDID-0A1B6
1372,36000,ford,2018,58576,gray,CDID-e8399
1373,20000,ford,2018,55475,white,CDID-3b7A8
1374,46700,ford,2019,35929,black,CDID-820cb
1375,42800,ford,2019,21669,silver,CDID-499a5
1376,21800,ford,2018,16079,black,CDID-4a9BC
1377,18800,ford,2018,41147,white,CDID-ba9B9
1378,18800,ford,2018,45798,black,CDID-ca4ab
1379,30200,ford,2018,21703,red,CDID-7c35B
1380,27500,ford,2018,22284,black,CDID-820cb
1381,37500,ford,2018,24567,white,CDID-0A1B6
1382,19100,ford,2018,30594,silver,CDID-aAcA0
1383,17100,ford,2018,52747,white,CDID-ca4ab
1384,13500,ford,2018,21592,silver,CDID-ca98A
1385,54500,ford,2018,19853,blue,CDID-7c35B
1386,9000,ford,2018,25201,gray,CDID-60a53
1387,16400,ford,2020,10351,black,CDID-a39A9
1388,17000,ford,2020,1117,gray,CDID-e8399
1389,24800,ford,2017,37279,gold,CDID-ba9B9
1390,26800,ford,2017,30113,red,CDID-3b7A8
1391,19400,ford,2017,27570,white,CDID-4a9BC
1392,20000,ford,2017,45188,silver,CDID-499a5
1393,7000,ford,2012,149712,silver,CDID-bAc5a
1394,25100,ford,2017,25030,gold,CDID-Ca7C9
1395,2000,ford,2013,105743,gray,CDID-AB8C8
1396,18200,ford,2020,9861,black,CDID-BB2c8
1397,14200,ford,2018,1751,red,CDID-c2C86
1398,56500,ford,2017,30629,red,CDID-Ab9C7
1399,2000,ford,2016,52883,gray,CDID-2md09
1400,26500,ford,2020,122,white,CDID-ca4ab
1401,34300,ford,2019,28534,white,CDID-ca98A
1402,43500,ford,2017,80699,black,CDID-Ab9C7
1403,3500,ford,2016,72851,white,CDID-ba9B9
1404,37200,ford,2019,24078,white,CDID-820cb
1405,12800,ford,2017,38639,orange,CDID-7c35B
1406,15000,ford,2013,146807,silver,CDID-499a5
1407,12500,ford,2017,31871,silver,CDID-3b7A8
1408,21500,ford,2017,76876,gray,CDID-a39A9
1409,17300,ford,2019,28070,white,CDID-Ca7C9
1410,27000,ford,2017,3189,silver,CDID-2md09
1411,31800,ford,2017,28359,white,CDID-BB2c8
1412,13000,ford,2017,42890,gray,CDID-4a9BC
1413,31800,ford,2017,29328,silver,CDID-bAc5a
1414,46300,ford,2016,47531,black,CDID-0A1B6
1415,6000,ford,2015,57345,gray,CDID-aAcA0
1416,22800,ford,2016,67546,silver,CDID-e8399
1417,45000,ford,2019,18153,white,CDID-c2C86
1418,49500,ford,2019,17689,black,CDID-AB8C8
1419,3000,ford,2012,137171,white,CDID-60a53
1420,20000,ford,2015,63445,gray,CDID-2md09
1421,25300,ford,2019,26422,black,CDID-ba9B9
1422,4000,ford,2015,149319,white,CDID-BB2c8
1423,45500,ford,2019,18767,gray,CDID-Ca7C9
1424,9100,ford,2018,38289,silver,CDID-0A1B6
1425,48000,ford,2019,22960,black,CDID-7c35B
1426,47000,ford,2019,17263,blue,CDID-bAc5a
1427,49500,ford,2019,16981,black,CDID-Ab9C7
1428,31200,ford,2019,13058,black,CDID-ca98A
1429,18500,ford,2014,45887,white,CDID-60a53
1430,15500,ford,2019,21740,silver,CDID-e8399
1431,30500,ford,2019,17707,black,CDID-c2C86
1432,45500,ford,2019,19121,silver,CDID-AB8C8
1433,31500,ford,2019,18856,black,CDID-820cb
1434,11000,ford,2013,84752,white,CDID-499a5
1435,46500,ford,2019,19555,white,CDID-4a9BC
1436,31500,ford,2019,16340,black,CDID-3b7A8
1437,32000,ford,2018,17242,white,CDID-aAcA0
1438,23900,ford,2019,28733,black,CDID-a39A9
1439,31500,ford,2019,16019,black,CDID-ca4ab
1440,18500,ford,2016,75580,black,CDID-499a5
1441,1500,ford,2013,113444,white,CDID-a39A9
1442,46000,ford,2019,19227,white,CDID-bAc5a
1443,31500,ford,2019,13633,black,CDID-60a53
1444,14700,ford,2015,37739,white,CDID-aAcA0
1445,2700,ford,2013,103541,green,CDID-Ca7C9
1446,47500,ford,2019,24072,blue,CDID-820cb
1447,31500,ford,2019,17657,black,CDID-ba9B9
1448,8900,ford,2014,77392,red,CDID-0A1B6
1449,7000,ford,2019,11930,white,CDID-2md09
1450,49000,ford,2019,19731,red,CDID-ca4ab
1451,31500,ford,2019,15581,black,CDID-4a9BC
1452,8900,ford,2014,70181,black,CDID-BB2c8
1453,48000,ford,2019,16143,black,CDID-7c35B
1454,50000,ford,2019,17995,black,CDID-c2C86
1455,47300,ford,2019,23926,black,CDID-Ab9C7
1456,45000,ford,2017,57929,black,CDID-ca98A
1457,49000,ford,2019,20758,silver,CDID-AB8C8
1458,40200,ford,2019,10028,gray,CDID-3b7A8
1459,48000,ford,2019,21051,black,CDID-e8399
1460,5000,ford,2015,136307,silver,CDID-820cb
1461,8200,ford,2013,105880,silver,CDID-ba9B9
1462,49000,ford,2019,19985,white,CDID-0A1B6
1463,4000,ford,2015,102590,gray,CDID-e8399
1464,39000,ford,2019,27612,silver,CDID-ca4ab
1465,29000,ford,2015,90855,white,CDID-aAcA0
1466,46500,ford,2019,19936,silver,CDID-BB2c8
1467,7805,ford,2015,64495,gray,CDID-7c35B
1468,22000,ford,2018,39477,gray,CDID-60a53
1469,18800,ford,2019,25698,black,CDID-4a9BC
1470,33000,ford,2015,73849,blue,CDID-2md09
1471,39500,ford,2019,25422,black,CDID-Ca7C9
1472,16900,ford,2015,47866,black,CDID-Ab9C7
1473,42500,ford,2019,31236,white,CDID-AB8C8
1474,39500,ford,2019,26755,gray,CDID-c2C86
1475,25500,ford,2018,49177,blue,CDID-a39A9
1476,49500,ford,2019,20749,white,CDID-ca98A
1477,25000,ford,2018,15003,white,CDID-499a5
1478,40000,ford,2019,12247,black,CDID-bAc5a
1479,26000,ford,2018,1,black,CDID-3b7A8
1480,29500,ford,2019,10808,silver,CDID-ca98A
1481,23000,ford,2019,11263,white,CDID-60a53
1482,25500,ford,2018,42307,black,CDID-c2C86
1483,44500,ford,2019,17484,gray,CDID-499a5
1484,15600,ford,2019,37106,blue,CDID-3b7A8
1485,23100,ford,2019,9539,white,CDID-Ca7C9
1486,37000,ford,2019,2384,gray,CDID-bAc5a
1487,14500,ford,2019,20590,gray,CDID-820cb
1488,23000,ford,2019,13896,white,CDID-e8399
1489,26500,ford,2019,9451,gray,CDID-ca4ab
1490,18000,ford,2017,31657,red,CDID-AB8C8
1491,35700,ford,2019,33907,brown,CDID-2md09
1492,31000,ford,2019,10028,black,CDID-7c35B
1493,2000,ford,2013,175640,black,CDID-ba9B9
1494,40400,ford,2019,30770,white,CDID-BB2c8
1495,43600,ford,2019,15141,black,CDID-aAcA0
1496,22600,ford,2019,18431,white,CDID-4a9BC
1497,26000,ford,2019,9604,white,CDID-a39A9
1498,23200,ford,2019,9516,white,CDID-Ab9C7
1499,29000,ford,2019,9718,silver,CDID-0A1B6
1500,22800,ford,2019,16506,white,CDID-aAcA0
1501,3450,ford,2015,192108,white,CDID-BB2c8
1502,31000,ford,2019,11028,white,CDID-499a5
1503,22900,ford,2019,11313,white,CDID-7c35B
1504,3000,ford,2014,141595,red,CDID-0A1B6
1505,28000,ford,2019,12886,silver,CDID-e8399
1506,23200,ford,2019,9556,white,CDID-ca98A
1507,27000,ford,2019,13269,blue,CDID-ba9B9
1508,22800,ford,2019,16770,white,CDID-2md09
1509,31500,ford,2019,13526,red,CDID-3b7A8
1510,23400,ford,2019,16391,white,CDID-a39A9
1511,28000,ford,2019,11437,white,CDID-AB8C8
1512,23400,ford,2019,17964,white,CDID-4a9BC
1513,28000,ford,2018,5440,blue,CDID-Ab9C7
1514,24900,ford,2019,13035,white,CDID-ca4ab
1515,23500,ford,2019,15759,white,CDID-60a53
1516,36000,ford,2018,30002,gray,CDID-Ca7C9
1517,28700,ford,2019,13673,white,CDID-bAc5a
1518,16000,ford,2018,24480,silver,CDID-820cb
1519,31000,ford,2019,13230,white,CDID-c2C86
1520,16500,ford,2017,137789,white,CDID-Ca7C9
1521,28500,ford,2019,13516,white,CDID-AB8C8
1522,10800,ford,2017,81660,black,CDID-a39A9
1523,28500,ford,2019,11763,white,CDID-ba9B9
1524,25000,ford,2017,34165,gold,CDID-aAcA0
1525,31000,ford,2019,13458,white,CDID-c2C86
1526,7800,ford,2016,104867,black,CDID-ca4ab
1527,28500,ford,2019,14004,white,CDID-e8399
1528,9500,ford,2016,69829,silver,CDID-BB2c8
1529,28500,ford,2019,13405,silver,CDID-7c35B
1530,14500,ford,2016,96151,black,CDID-60a53
1531,25000,ford,2019,12688,black,CDID-bAc5a
1532,14500,ford,2016,116519,white,CDID-499a5
1533,28500,ford,2019,12260,white,CDID-820cb
1534,12100,ford,2016,29367,silver,CDID-0A1B6
1535,29400,ford,2019,18982,white,CDID-Ab9C7
1536,24700,ford,2019,23795,silver,CDID-2md09
1537,8700,ford,2016,76572,gray,CDID-4a9BC
